"Comment";"Coding";"name";"instruction";"label";"ref_type";"motivation"
"Huh 😂";"0";"context";;"0";"";"The comment 'Huh 😂' does not contain any references to drugs, either directly or indirectly. The use of 'Huh' suggests confusion or surprise, and the laughing emoji indicates amusement, but there are no drug-related terms or implications present."
"Wonder if anyone checked with Lebron to see if he approves...";"0";"no context";;"0";"";"The comment does not contain any references to drugs, drug slang, or related emojis. It appears to be a general comment about seeking approval from a public figure, without any hidden meanings related to drug use."
"Wonder if anyone checked with Lebron to see if he approves...";"0";"context";;"0";"none";"The comment does not contain any references to drugs, drug-related slang, or any hidden meanings related to drug use. It simply expresses curiosity about LeBron's opinion on Snoop Dogg carrying the Olympic torch."
"Why?";"0";"no context";;"0";"";"The comment 'Why?' does not contain any references to drugs, slang, or any related language. It is a simple question without any context suggesting drug-related content."
"Why?";"0";"context";;"0";"";"The comment does not contain any references to drugs, slang, or related emojis. It appears to be a straightforward expression of excitement or support for Snoop Dogg carrying the Olympic torch."
"@snoopdogg you have a chance to light up with the torch and become godly";"1";"no context";;"1";"slang";"The phrase 'light up' is commonly associated with smoking, particularly marijuana, which is often referred to in slang terms. The mention of 'torch' further implies the act of lighting something to smoke, suggesting an indirect reference to drug use."
"@snoopdogg you have a chance to light up with the torch and become godly";"1";"context";;"1";"slang";"The phrase 'light up' is commonly associated with smoking, particularly marijuana, which is a substance often linked to Snoop Dogg's public persona. The use of 'light up' in this context suggests an indirect reference to drug use."
"Ngl he might be the biggest rapper of all time";"0";"no context";;"0";"";"The comment does not contain any references to drugs, drug slang, or related emojis. It simply expresses an opinion about a rapper's status."
"Ngl he might be the biggest rapper of all time";"0";"context";;"0";"";"The comment does not contain any references to drugs, either directly or indirectly. It simply expresses an opinion about Snoop Dogg's status as a rapper."
"how american";"0";"no context";;"0";"";"The comment 'how american' does not contain any references to drugs, drug slang, or related emojis. It appears to be a general statement or observation without any hidden meanings related to drug culture."
"how american";"0";"context";;"0";"";"The comment 'how american' does not contain any references to drugs, slang, or any related emojis. It appears to be a general observation or opinion about the situation without any drug-related connotation."
"Unc doing every side quest";"0";"no context";;"0";"";"The comment 'Unc doing every side quest' does not contain any direct or indirect references to drugs. It appears to refer to someone (likely an uncle, 'Unc') engaging in various activities or tasks, possibly in a gaming context, but there are no drug-related terms, slang, or emojis present."
"Unc doing every side quest";"0";"context";;"0";"none";"The comment 'Unc doing every side quest' does not contain any direct or indirect references to drugs. It appears to be a humorous or playful remark about someone (likely a relative or friend referred to as 'Unc') engaging in various activities, akin to completing side quests in a video game, without any drug-related connotation."
"He’ll light up the blunt and smoke";"2";"no context";;"2";"direct drug name";"The comment directly references 'blunt,' which is a common term for a cigar that has been hollowed out and filled with marijuana. The phrase 'light up' also indicates the act of smoking, further confirming the direct reference to drug use."
"He’ll light up the blunt and smoke";"2";"context";;"2";"slang";"The comment directly references smoking a 'blunt,' which is a slang term for a cigar that has been hollowed out and filled with marijuana. The phrase 'light up' further indicates the act of smoking, making it a clear direct reference to drug use."
"Ask ""#TIMTVNYC24HRS";"0";"no context";;"0";"";"The comment does not contain any direct or indirect references to drugs. It appears to be a hashtag related to an event or a location, without any drug-related language or implications."
"Ask ""#TIMTVNYC24HRS";"0";"context";;"0";"";"The comment does not contain any references to drugs, slang, or related emojis. It appears to be a hashtag likely related to an event or promotion, without any drug-related connotation."
"Gm";"0";"no context";;"0";"";"The comment 'Gm' is an abbreviation for 'Good morning' and does not contain any references to drugs, slang, or hidden meanings related to drug use."
"Gm";"0";"context";;"0";"";"The comment 'Gm' is a simple greeting ('Good morning') and does not contain any references to drugs, either directly or indirectly."
"He supports Trump so who cares? I hope he falls on his face and burns his hair.";"0";"no context";;"0";"";"The comment does not contain any references to drugs, drug slang, or related emojis. It focuses on a political opinion and expresses a desire for someone to fail, but does not imply any drug-related meanings."
"He supports Trump so who cares? I hope he falls on his face and burns his hair.";"0";"context";;"0";"";"The comment does not contain any references to drugs, drug-related language, or slang. It expresses a negative opinion about Snoop Dogg's political stance but does not imply anything related to drug use."
"Puff Puff Pass yo diggity";"2";"no context";;"2";"slang";"The phrase 'Puff Puff Pass' is a well-known slang term associated with smoking marijuana, indicating the act of taking a puff from a joint and then passing it to the next person. The use of 'yo diggity' adds a playful tone but does not detract from the direct reference to drug use."
"Puff Puff Pass yo diggity";"2";"context";;"2";"slang";"The phrase 'Puff Puff Pass' is a well-known slang term associated with smoking marijuana, indicating a direct reference to drug use. The inclusion of 'yo diggity' adds a playful tone but does not detract from the clear drug-related meaning."
"Bros committing side quests as his new job now";"0";"no context";;"0";"";"The comment does not contain any direct or indirect references to drugs. The phrase 'side quests' is likely a playful reference to video games or tasks, and does not imply any drug-related meaning."
"Bros committing side quests as his new job now";"0";"context";;"0";"none";"The comment does not contain any direct or indirect references to drugs. It uses gaming terminology ('side quests') to humorously suggest that Snoop Dogg's role in carrying the Olympic torch is akin to completing tasks in a video game, without any drug-related connotation."
"Npc";"0";"no context";;"0";"";"The comment 'Npc' does not contain any references to drugs, drug slang, or related emojis. It appears to be an abbreviation or term that does not imply drug use."
"Npc";"0";"context";;"0";"";"The comment 'Npc' does not contain any references to drugs, either directly or indirectly. It appears to be an abbreviation or acronym that does not relate to drug culture."
"Then he’ll promptly use the torch to spark up a FAT J…🔥😆🤣😂";"2";"no context";;"2";"slang";"The comment directly refers to drug use with the phrase 'spark up a FAT J,' which is slang for smoking a large joint of marijuana. The use of the fire emoji (🔥) further emphasizes the act of lighting up, confirming the drug reference."
"Then he’ll promptly use the torch to spark up a FAT J…🔥😆🤣😂";"2";"context";;"2";"slang, emoji";"The comment directly references drug use with the phrase 'spark up a FAT J', which is slang for lighting a joint (marijuana cigarette). The use of the fire emoji (🔥) further emphasizes the act of igniting, while the laughing emojis (😆🤣😂) suggest humor in the context of the comment."
